Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,profit_Margin
ORD-14249,11-11-2024,11/16/2024,CUST-567,Customer 189,Corporate,India,Telangana,Warangal,PROD-207,Furniture,Furnishings,Furnishings Model 12,4971.86,7,0.15,488.54,9.83
ORD-14250,9/20/2024,9/23/2024,CUST-968,Customer 55,Consumer,India,Tamil Nadu,Coimbatore,PROD-138,Furniture,Chairs,Chairs Model 1,27477.97,7,0.15,1184.42,4.31
ORD-14251,7/18/2024,7/21/2024,CUST-849,Customer 295,Consumer,India,Telangana,Warangal,PROD-060,Technology,Mobiles,Mobiles Model 49,41797.19,6,0,7381.27,17.66
ORD-14252,05-11-2024,5/17/2024,CUST-387,Customer 278,Home Office,India,Tamil Nadu,Chennai,PROD-452,Furniture,Bookcases,Bookcases Model 38,19640.78,10,0.05,3220.5,16.40
ORD-14253,07-01-2024,07-05-2024,CUST-685,Customer 467,Home Office,India,Tamil Nadu,Madurai,PROD-299,Office Supplies,Pens,Pens Model 18,44143.66,8,0.05,3105.95,7.04
ORD-14254,5/27/2024,06-01-2024,CUST-257,Customer 403,Corporate,India,Maharashtra,Mumbai,PROD-065,Technology,Laptops,Laptops Model 44,6554.86,6,0.15,352.74,5.38
ORD-14255,7/15/2024,7/19/2024,CUST-104,Customer 447,Corporate,India,Kerala,Kozhikode,PROD-155,Furniture,Bookcases,Bookcases Model 17,18379.17,6,0.15,700.38,3.81
ORD-14256,3/22/2024,3/26/2024,CUST-138,Customer 361,Home Office,India,Tamil Nadu,Coimbatore,PROD-388,Technology,Printers,Printers Model 33,32095.08,7,0.1,827.45,2.58
ORD-14257,1/13/2024,1/17/2024,CUST-244,Customer 43,Corporate,India,Tamil Nadu,Madurai,PROD-476,Technology,Mobiles,Mobiles Model 36,17695.38,2,0.05,3323.66,18.78
ORD-14258,6/23/2024,6/27/2024,CUST-540,Customer 113,Home Office,India,Tamil Nadu,Chennai,PROD-110,Office Supplies,Envelopes,Envelopes Model 32,29145.13,3,0.15,1386.22,4.76
ORD-14259,05-11-2024,5/13/2024,CUST-169,Customer 163,Consumer,India,Kerala,Thiruvananthapuram,PROD-367,Furniture,Tables,Tables Model 14,51123.41,4,0.1,5186.68,10.15
ORD-14260,04-02-2024,04-05-2024,CUST-999,Customer 443,Corporate,India,Karnataka,Mysore,PROD-468,Office Supplies,Binders,Binders Model 10,2709.66,5,0,460.21,16.98
ORD-14261,12-11-2024,12/13/2024,CUST-877,Customer 220,Consumer,India,Kerala,Kochi,PROD-083,Office Supplies,Paper,Paper Model 16,35786.07,10,0.2,615.22,1.72
ORD-14262,4/25/2024,4/29/2024,CUST-164,Customer 50,Consumer,India,Delhi,New Delhi,PROD-272,Office Supplies,Binders,Binders Model 22,54972.41,4,0.15,1476.49,2.69
ORD-14263,3/22/2024,3/24/2024,CUST-541,Customer 310,Corporate,India,Telangana,Hyderabad,PROD-410,Office Supplies,Binders,Binders Model 50,45975.81,2,0,7418.41,16.14
ORD-14264,9/27/2024,9/29/2024,CUST-934,Customer 52,Home Office,India,Kerala,Kozhikode,PROD-318,Technology,Laptops,Laptops Model 18,10962.51,2,0.15,697,6.36
ORD-14265,11/24/2024,11/26/2024,CUST-422,Customer 131,Consumer,India,Telangana,Hyderabad,PROD-103,Office Supplies,Binders,Binders Model 43,55102.35,6,0.1,682.45,1.24
ORD-14266,10/15/2024,10/22/2024,CUST-465,Customer 365,Consumer,India,Kerala,Kochi,PROD-394,Furniture,Bookcases,Bookcases Model 39,26744.22,1,0.1,1067.17,3.99
ORD-14267,3/16/2024,3/20/2024,CUST-794,Customer 101,Home Office,India,Delhi,New Delhi,PROD-498,Furniture,Bookcases,Bookcases Model 50,50198.06,1,0,8663.27,17.26
ORD-14268,4/25/2024,4/27/2024,CUST-386,Customer 99,Consumer,India,Tamil Nadu,Madurai,PROD-069,Technology,Accessories,Accessories Model 19,38911.75,1,0.2,736.73,1.89
ORD-14269,05-10-2024,5/15/2024,CUST-515,Customer 123,Home Office,India,Telangana,Warangal,PROD-378,Furniture,Bookcases,Bookcases Model 2,55375.21,2,0.05,925.44,1.67
ORD-14270,11-03-2024,11-05-2024,CUST-052,Customer 76,Corporate,India,Karnataka,Mysore,PROD-436,Office Supplies,Envelopes,Envelopes Model 8,34177.21,9,0.05,3217.85,9.42
ORD-14271,3/31/2024,04-02-2024,CUST-452,Customer 197,Home Office,India,Karnataka,Mysore,PROD-299,Office Supplies,Pens,Pens Model 41,48897.43,6,0.05,7981.21,16.32
ORD-14272,10/16/2024,10/21/2024,CUST-505,Customer 260,Home Office,India,Delhi,New Delhi,PROD-183,Furniture,Chairs,Chairs Model 7,25631.08,6,0,6055.2,23.62
ORD-14273,5/21/2024,5/25/2024,CUST-997,Customer 11,Consumer,India,Delhi,New Delhi,PROD-239,Furniture,Bookcases,Bookcases Model 29,23452.16,2,0.05,1042.55,4.45
ORD-14274,07-07-2024,07-09-2024,CUST-026,Customer 18,Consumer,India,Maharashtra,Mumbai,PROD-111,Office Supplies,Envelopes,Envelopes Model 25,51630.25,9,0.1,2286.98,4.43
ORD-14275,11/25/2024,11/28/2024,CUST-562,Customer 139,Corporate,India,Kerala,Kochi,PROD-498,Technology,Accessories,Accessories Model 41,49040.85,2,0.2,4712.99,9.61
ORD-14276,4/26/2024,4/28/2024,CUST-949,Customer 91,Consumer,India,Kerala,Kozhikode,PROD-090,Furniture,Furnishings,Furnishings Model 38,48315.44,9,0.05,1855.32,3.84
ORD-14277,2/27/2024,2/29/2024,CUST-143,Customer 306,Home Office,India,Karnataka,Mysore,PROD-267,Furniture,Bookcases,Bookcases Model 3,44661.79,4,0,2703.99,6.05
ORD-14278,1/13/2024,1/17/2024,CUST-038,Customer 197,Corporate,India,Maharashtra,Mumbai,PROD-345,Furniture,Furnishings,Furnishings Model 19,33463.93,3,0.1,601.89,1.80
ORD-14279,5/24/2024,5/29/2024,CUST-345,Customer 489,Home Office,India,Karnataka,Hubli,PROD-345,Furniture,Bookcases,Bookcases Model 18,29709.29,4,0,4055.3,13.65
ORD-14280,10/31/2024,11-02-2024,CUST-212,Customer 198,Corporate,India,Tamil Nadu,Coimbatore,PROD-116,Office Supplies,Pens,Pens Model 23,59942.42,5,0.05,9986.53,16.66
ORD-14281,08-11-2024,8/16/2024,CUST-463,Customer 444,Corporate,India,Karnataka,Mysore,PROD-382,Furniture,Bookcases,Bookcases Model 9,10125.08,8,0.15,862.91,8.52
ORD-14282,5/22/2024,5/26/2024,CUST-770,Customer 172,Consumer,India,Kerala,Kozhikode,PROD-388,Office Supplies,Paper,Paper Model 10,17725.3,3,0,2162.56,12.20
ORD-14283,5/27/2024,06-02-2024,CUST-461,Customer 273,Consumer,India,Maharashtra,Pune,PROD-193,Furniture,Bookcases,Bookcases Model 18,13841.75,2,0.2,254.58,1.84
ORD-14284,5/28/2024,06-03-2024,CUST-638,Customer 249,Consumer,India,Telangana,Warangal,PROD-036,Furniture,Tables,Tables Model 7,25749.1,2,0.1,669.87,2.60
ORD-14285,04-04-2024,04-06-2024,CUST-099,Customer 396,Home Office,India,Kerala,Kochi,PROD-328,Technology,Printers,Printers Model 47,56906.09,6,0.1,6393.67,11.24
ORD-14286,01-12-2024,1/19/2024,CUST-760,Customer 134,Consumer,India,Kerala,Kochi,PROD-431,Furniture,Bookcases,Bookcases Model 41,27972.11,1,0.2,1869.14,6.68
ORD-14287,6/22/2024,6/28/2024,CUST-736,Customer 384,Corporate,India,Delhi,New Delhi,PROD-457,Technology,Mobiles,Mobiles Model 23,59163.59,4,0.15,2829.67,4.78
ORD-14288,07-10-2024,7/16/2024,CUST-460,Customer 295,Home Office,India,Kerala,Kozhikode,PROD-396,Technology,Accessories,Accessories Model 49,42707.85,5,0.05,2984.78,6.99
ORD-14289,06-04-2024,06-07-2024,CUST-394,Customer 272,Consumer,India,Kerala,Kochi,PROD-409,Technology,Laptops,Laptops Model 31,19664.33,9,0.1,1318.27,6.70
ORD-14290,02-01-2024,02-08-2024,CUST-912,Customer 472,Corporate,India,Maharashtra,Nagpur,PROD-268,Technology,Printers,Printers Model 42,52452.76,8,0.05,8003.89,15.26
ORD-14291,6/19/2024,6/25/2024,CUST-006,Customer 279,Corporate,India,Karnataka,Bangalore,PROD-494,Technology,Laptops,Laptops Model 29,31394.06,10,0.1,773.13,2.46
ORD-14292,5/25/2024,5/30/2024,CUST-494,Customer 37,Home Office,India,Tamil Nadu,Madurai,PROD-366,Furniture,Tables,Tables Model 42,33804.81,10,0.05,3138.17,9.28
ORD-14293,01-11-2024,1/13/2024,CUST-742,Customer 76,Home Office,India,Karnataka,Bangalore,PROD-408,Office Supplies,Paper,Paper Model 40,57684.42,6,0.2,1261.79,2.19
ORD-14294,6/28/2024,07-03-2024,CUST-057,Customer 188,Consumer,India,Karnataka,Mysore,PROD-418,Furniture,Furnishings,Furnishings Model 12,2589.44,4,0.15,219.43,8.47
ORD-14295,06-08-2024,6/13/2024,CUST-281,Customer 405,Consumer,India,Telangana,Hyderabad,PROD-319,Furniture,Bookcases,Bookcases Model 31,9547.1,10,0.1,341.82,3.58
ORD-14296,6/16/2024,6/22/2024,CUST-976,Customer 8,Corporate,India,Tamil Nadu,Chennai,PROD-291,Office Supplies,Envelopes,Envelopes Model 50,43229.06,3,0.2,1231.67,2.85
ORD-14297,8/21/2024,8/23/2024,CUST-853,Customer 98,Consumer,India,Kerala,Kochi,PROD-385,Furniture,Chairs,Chairs Model 16,56981.5,8,0,9904.62,17.38
ORD-14298,8/22/2024,8/28/2024,CUST-059,Customer 283,Corporate,India,Tamil Nadu,Madurai,PROD-244,Office Supplies,Envelopes,Envelopes Model 45,14124.27,4,0,3459.61,24.49
ORD-14299,11-08-2024,11-11-2024,CUST-503,Customer 159,Corporate,India,Delhi,New Delhi,PROD-475,Office Supplies,Pens,Pens Model 4,5151.7,1,0.15,141.43,2.75
ORD-14300,1/27/2024,1/29/2024,CUST-609,Customer 353,Corporate,India,Telangana,Warangal,PROD-029,Office Supplies,Pens,Pens Model 5,30866.68,3,0.1,2344.14,7.59
ORD-14301,10-05-2024,10-07-2024,CUST-387,Customer 49,Consumer,India,Telangana,Warangal,PROD-270,Office Supplies,Paper,Paper Model 22,47207.95,8,0,2421.51,5.13
ORD-14302,3/17/2024,3/20/2024,CUST-136,Customer 372,Consumer,India,Tamil Nadu,Chennai,PROD-087,Furniture,Chairs,Chairs Model 45,23806.36,4,0.2,3371.75,14.16
ORD-14303,02-09-2024,2/15/2024,CUST-931,Customer 35,Home Office,India,Tamil Nadu,Madurai,PROD-194,Furniture,Chairs,Chairs Model 37,11836.3,5,0.2,1510.54,12.76
ORD-14304,02-03-2024,02-05-2024,CUST-859,Customer 57,Corporate,India,Maharashtra,Pune,PROD-315,Office Supplies,Envelopes,Envelopes Model 20,4853.46,7,0.05,811.45,16.72
ORD-14305,07-04-2024,07-06-2024,CUST-582,Customer 196,Corporate,India,Delhi,New Delhi,PROD-396,Technology,Mobiles,Mobiles Model 9,54735.02,10,0.1,2811.95,5.14
ORD-14306,3/15/2024,3/17/2024,CUST-065,Customer 460,Corporate,India,Maharashtra,Mumbai,PROD-011,Office Supplies,Envelopes,Envelopes Model 10,48783.3,5,0.1,5236.33,10.73
ORD-14307,1/19/2024,1/22/2024,CUST-724,Customer 142,Home Office,India,Delhi,New Delhi,PROD-081,Office Supplies,Pens,Pens Model 46,5109.35,9,0.05,935.97,18.32
ORD-14308,6/18/2024,6/25/2024,CUST-478,Customer 486,Corporate,India,Kerala,Kozhikode,PROD-317,Technology,Laptops,Laptops Model 22,218.23,3,0.1,4.73,2.17
ORD-14309,4/20/2024,4/23/2024,CUST-989,Customer 192,Consumer,India,Kerala,Kozhikode,PROD-117,Furniture,Furnishings,Furnishings Model 8,39601.92,6,0.1,2005.33,5.06
ORD-14310,3/19/2024,3/21/2024,CUST-159,Customer 9,Corporate,India,Maharashtra,Mumbai,PROD-047,Technology,Mobiles,Mobiles Model 45,12460.85,3,0,1208.97,9.70
ORD-14311,8/24/2024,8/28/2024,CUST-315,Customer 266,Consumer,India,Delhi,New Delhi,PROD-092,Office Supplies,Envelopes,Envelopes Model 33,44759.07,9,0,6704.89,14.98
ORD-14312,06-02-2024,06-08-2024,CUST-443,Customer 118,Consumer,India,Karnataka,Hubli,PROD-358,Furniture,Chairs,Chairs Model 38,54878.68,7,0.15,4027.69,7.34
ORD-14313,1/17/2024,1/24/2024,CUST-161,Customer 486,Home Office,India,Maharashtra,Mumbai,PROD-312,Technology,Accessories,Accessories Model 28,56733.79,5,0.2,1722.23,3.04
ORD-14314,03-03-2024,03-08-2024,CUST-305,Customer 421,Home Office,India,Telangana,Hyderabad,PROD-168,Office Supplies,Envelopes,Envelopes Model 17,59246.92,6,0.2,1169.58,1.97
ORD-14315,8/27/2024,09-01-2024,CUST-735,Customer 485,Consumer,India,Telangana,Warangal,PROD-126,Office Supplies,Pens,Pens Model 45,48931.84,8,0,5818.7,11.89
ORD-14316,11/21/2024,11/24/2024,CUST-534,Customer 466,Corporate,India,Kerala,Kochi,PROD-395,Office Supplies,Binders,Binders Model 14,8846.7,3,0.15,473.32,5.35
ORD-14317,03-06-2024,03-11-2024,CUST-882,Customer 157,Home Office,India,Maharashtra,Pune,PROD-395,Office Supplies,Pens,Pens Model 19,58848.69,5,0.1,4449.1,7.56
ORD-14318,1/15/2024,1/18/2024,CUST-659,Customer 52,Corporate,India,Telangana,Hyderabad,PROD-120,Furniture,Chairs,Chairs Model 25,25001.44,10,0.1,545.55,2.18
ORD-14319,4/20/2024,4/23/2024,CUST-255,Customer 157,Corporate,India,Karnataka,Hubli,PROD-371,Technology,Mobiles,Mobiles Model 16,13179.95,7,0.15,38.74,0.29
ORD-14320,07-05-2024,07-10-2024,CUST-687,Customer 189,Corporate,India,Karnataka,Bangalore,PROD-310,Technology,Accessories,Accessories Model 41,9010.66,1,0.05,1516.09,16.83
ORD-14321,4/29/2024,05-06-2024,CUST-478,Customer 328,Corporate,India,Delhi,New Delhi,PROD-038,Furniture,Tables,Tables Model 40,4771.51,6,0.15,17.35,0.36
ORD-14322,2/28/2024,03-01-2024,CUST-365,Customer 384,Home Office,India,Tamil Nadu,Chennai,PROD-056,Office Supplies,Paper,Paper Model 41,22888.89,3,0.05,316.48,1.38
ORD-14323,10-07-2024,10-09-2024,CUST-116,Customer 184,Home Office,India,Karnataka,Hubli,PROD-237,Office Supplies,Binders,Binders Model 47,55175.28,6,0,9124.4,16.54
ORD-14324,11/22/2024,11/26/2024,CUST-024,Customer 189,Corporate,India,Tamil Nadu,Coimbatore,PROD-420,Furniture,Furnishings,Furnishings Model 48,36369.63,3,0,8159.55,22.44
ORD-14325,02-01-2024,02-03-2024,CUST-660,Customer 297,Corporate,India,Kerala,Kochi,PROD-151,Furniture,Chairs,Chairs Model 15,1006.32,3,0.15,2.39,0.24
ORD-14326,6/20/2024,6/25/2024,CUST-580,Customer 149,Consumer,India,Karnataka,Bangalore,PROD-229,Technology,Accessories,Accessories Model 42,24842.58,4,0.2,3684.05,14.83
ORD-14327,3/25/2024,3/30/2024,CUST-830,Customer 228,Corporate,India,Telangana,Hyderabad,PROD-378,Office Supplies,Binders,Binders Model 15,41729.07,2,0,4668.61,11.19
ORD-14328,6/22/2024,6/25/2024,CUST-881,Customer 306,Home Office,India,Tamil Nadu,Madurai,PROD-443,Furniture,Furnishings,Furnishings Model 31,59550.86,5,0,6147.26,10.32
ORD-14329,03-09-2024,3/15/2024,CUST-227,Customer 16,Corporate,India,Karnataka,Mysore,PROD-344,Technology,Printers,Printers Model 17,43859.13,2,0.1,6056.94,13.81
ORD-14330,7/30/2024,08-04-2024,CUST-308,Customer 363,Home Office,India,Delhi,New Delhi,PROD-069,Technology,Laptops,Laptops Model 45,32458.86,10,0.1,4273.4,13.17
ORD-14331,12-02-2024,12-07-2024,CUST-266,Customer 127,Home Office,India,Tamil Nadu,Coimbatore,PROD-405,Technology,Printers,Printers Model 38,17639.77,6,0.05,2809.88,15.93
ORD-14332,6/19/2024,6/25/2024,CUST-470,Customer 468,Home Office,India,Delhi,New Delhi,PROD-285,Furniture,Bookcases,Bookcases Model 38,32637.67,3,0.1,586.61,1.80
ORD-14333,3/18/2024,3/20/2024,CUST-022,Customer 5,Consumer,India,Telangana,Warangal,PROD-154,Furniture,Bookcases,Bookcases Model 41,35533.93,7,0,2555,7.19
ORD-14334,5/23/2024,5/27/2024,CUST-214,Customer 290,Home Office,India,Maharashtra,Pune,PROD-429,Technology,Printers,Printers Model 42,1977.66,6,0.15,80.48,4.07
ORD-14335,08-08-2024,8/14/2024,CUST-181,Customer 435,Consumer,India,Delhi,New Delhi,PROD-122,Office Supplies,Binders,Binders Model 37,20370.39,4,0,1151.05,5.65
ORD-14336,6/28/2024,07-01-2024,CUST-610,Customer 172,Home Office,India,Telangana,Hyderabad,PROD-094,Technology,Printers,Printers Model 41,22217.03,4,0.15,1522.62,6.85
ORD-14337,2/24/2024,2/27/2024,CUST-837,Customer 184,Consumer,India,Maharashtra,Nagpur,PROD-160,Technology,Mobiles,Mobiles Model 24,31897.01,8,0,2379.6,7.46
ORD-14338,8/15/2024,8/19/2024,CUST-125,Customer 252,Consumer,India,Tamil Nadu,Madurai,PROD-342,Furniture,Chairs,Chairs Model 14,21953.88,4,0.15,1571.59,7.16
ORD-14339,03-04-2024,03-08-2024,CUST-089,Customer 174,Corporate,India,Kerala,Kozhikode,PROD-297,Technology,Mobiles,Mobiles Model 20,18756.79,9,0.15,1447.67,7.72
ORD-14340,4/28/2024,05-02-2024,CUST-974,Customer 351,Home Office,India,Maharashtra,Mumbai,PROD-111,Office Supplies,Paper,Paper Model 23,53773.19,9,0.2,7164.47,13.32
ORD-14341,6/18/2024,6/23/2024,CUST-163,Customer 370,Corporate,India,Tamil Nadu,Coimbatore,PROD-110,Office Supplies,Binders,Binders Model 40,25529.36,5,0.05,3437.86,13.47
ORD-14342,3/19/2024,3/21/2024,CUST-660,Customer 307,Home Office,India,Karnataka,Bangalore,PROD-073,Office Supplies,Paper,Paper Model 36,25299.86,9,0.15,295.28,1.17
ORD-14343,09-03-2024,09-07-2024,CUST-106,Customer 162,Consumer,India,Karnataka,Hubli,PROD-204,Technology,Accessories,Accessories Model 43,26440.37,3,0,4986.65,18.86
ORD-14344,7/15/2024,7/20/2024,CUST-631,Customer 304,Consumer,India,Maharashtra,Nagpur,PROD-351,Office Supplies,Paper,Paper Model 42,7793.06,9,0.1,1115.67,14.32
ORD-14345,10/16/2024,10/20/2024,CUST-299,Customer 41,Corporate,India,Telangana,Warangal,PROD-147,Technology,Printers,Printers Model 37,14270.73,2,0,962.28,6.74
ORD-14346,06-08-2024,06-10-2024,CUST-175,Customer 199,Home Office,India,Maharashtra,Nagpur,PROD-432,Technology,Printers,Printers Model 9,6053.12,1,0.15,262.18,4.33
ORD-14347,7/28/2024,7/31/2024,CUST-174,Customer 119,Home Office,India,Telangana,Hyderabad,PROD-190,Technology,Mobiles,Mobiles Model 48,7432.09,6,0.05,214.96,2.89
ORD-14348,7/23/2024,7/25/2024,CUST-205,Customer 356,Consumer,India,Telangana,Hyderabad,PROD-429,Office Supplies,Pens,Pens Model 29,44107.13,4,0.2,2068.09,4.69
ORD-14349,9/18/2024,9/22/2024,CUST-698,Customer 165,Corporate,India,Maharashtra,Mumbai,PROD-158,Technology,Printers,Printers Model 13,1876.34,8,0.1,199.85,10.65
ORD-14350,8/28/2024,09-01-2024,CUST-125,Customer 332,Corporate,India,Telangana,Warangal,PROD-461,Technology,Accessories,Accessories Model 27,49327.58,6,0,7413.21,15.03
ORD-14351,3/30/2024,04-03-2024,CUST-228,Customer 440,Consumer,India,Tamil Nadu,Coimbatore,PROD-362,Furniture,Tables,Tables Model 28,11891.49,6,0.15,557.94,4.69
ORD-14352,7/25/2024,7/27/2024,CUST-465,Customer 30,Consumer,India,Maharashtra,Nagpur,PROD-424,Technology,Accessories,Accessories Model 22,1491.37,7,0.15,21.85,1.47
ORD-14353,01-10-2024,1/16/2024,CUST-959,Customer 185,Home Office,India,Maharashtra,Nagpur,PROD-076,Technology,Printers,Printers Model 28,5004.5,1,0.15,12.91,0.26
ORD-14354,03-10-2024,3/15/2024,CUST-782,Customer 131,Corporate,India,Maharashtra,Pune,PROD-139,Office Supplies,Binders,Binders Model 7,38945.71,5,0,3354.28,8.61
ORD-14355,04-10-2024,4/16/2024,CUST-447,Customer 267,Corporate,India,Kerala,Kochi,PROD-264,Technology,Printers,Printers Model 14,19169.33,7,0,985.78,5.14
ORD-14356,01-04-2024,01-10-2024,CUST-500,Customer 55,Corporate,India,Tamil Nadu,Madurai,PROD-324,Technology,Mobiles,Mobiles Model 14,31916.65,9,0,5377.42,16.85
ORD-14357,10/16/2024,10/18/2024,CUST-519,Customer 304,Home Office,India,Telangana,Hyderabad,PROD-414,Office Supplies,Paper,Paper Model 15,33586.01,2,0.2,1449,4.31
ORD-14358,6/19/2024,6/21/2024,CUST-100,Customer 435,Home Office,India,Delhi,New Delhi,PROD-490,Furniture,Furnishings,Furnishings Model 5,27974.86,6,0.15,442.1,1.58
ORD-14359,9/23/2024,9/28/2024,CUST-730,Customer 226,Home Office,India,Tamil Nadu,Chennai,PROD-432,Technology,Laptops,Laptops Model 21,44989.06,3,0.15,3318.69,7.38
ORD-14360,12/17/2024,12/23/2024,CUST-630,Customer 116,Consumer,India,Delhi,New Delhi,PROD-262,Office Supplies,Binders,Binders Model 7,54428.04,7,0.15,1774.4,3.26
ORD-14361,04-12-2024,4/14/2024,CUST-212,Customer 43,Home Office,India,Telangana,Hyderabad,PROD-394,Office Supplies,Envelopes,Envelopes Model 30,54062.16,10,0.05,1251.22,2.31
ORD-14362,12-12-2024,12/17/2024,CUST-820,Customer 94,Corporate,India,Kerala,Kochi,PROD-176,Technology,Accessories,Accessories Model 40,14897.58,8,0.15,474.46,3.18
ORD-14363,6/13/2024,6/18/2024,CUST-772,Customer 450,Corporate,India,Tamil Nadu,Chennai,PROD-321,Technology,Mobiles,Mobiles Model 50,20319.94,7,0.05,2422.7,11.92
ORD-14364,6/17/2024,6/21/2024,CUST-548,Customer 355,Consumer,India,Maharashtra,Mumbai,PROD-212,Office Supplies,Paper,Paper Model 12,32146.76,4,0.1,826.28,2.57
ORD-14365,5/25/2024,5/30/2024,CUST-013,Customer 366,Corporate,India,Kerala,Kochi,PROD-160,Furniture,Tables,Tables Model 38,25007.5,9,0.15,871.44,3.48
ORD-14366,08-07-2024,8/14/2024,CUST-323,Customer 156,Home Office,India,Kerala,Kozhikode,PROD-130,Technology,Printers,Printers Model 35,8630.36,9,0.15,487.32,5.65
ORD-14367,6/17/2024,6/21/2024,CUST-523,Customer 279,Corporate,India,Delhi,New Delhi,PROD-491,Furniture,Tables,Tables Model 31,16841.77,1,0.1,646.44,3.84
ORD-14368,06-07-2024,6/14/2024,CUST-389,Customer 192,Consumer,India,Tamil Nadu,Coimbatore,PROD-280,Furniture,Tables,Tables Model 46,39798.97,6,0.15,952.46,2.39
ORD-14369,10-06-2024,10-11-2024,CUST-809,Customer 137,Corporate,India,Maharashtra,Nagpur,PROD-246,Technology,Mobiles,Mobiles Model 32,4784.94,5,0,397.48,8.31
ORD-14370,5/14/2024,5/16/2024,CUST-027,Customer 218,Corporate,India,Telangana,Hyderabad,PROD-398,Technology,Mobiles,Mobiles Model 30,49637.87,3,0.2,195.24,0.39
ORD-14371,07-06-2024,07-11-2024,CUST-783,Customer 81,Home Office,India,Delhi,New Delhi,PROD-396,Office Supplies,Envelopes,Envelopes Model 3,52614.26,8,0,11754.13,22.34
ORD-14372,8/13/2024,8/20/2024,CUST-499,Customer 233,Corporate,India,Delhi,New Delhi,PROD-160,Furniture,Furnishings,Furnishings Model 7,2104.95,9,0.1,19.8,0.94
ORD-14373,9/23/2024,9/26/2024,CUST-722,Customer 29,Consumer,India,Maharashtra,Mumbai,PROD-112,Technology,Laptops,Laptops Model 43,55035.14,5,0,9601.1,17.45
ORD-14374,09-01-2024,09-08-2024,CUST-701,Customer 59,Corporate,India,Karnataka,Mysore,PROD-102,Technology,Mobiles,Mobiles Model 44,43820.52,3,0,4041.7,9.22
ORD-14375,7/21/2024,7/25/2024,CUST-923,Customer 224,Home Office,India,Telangana,Hyderabad,PROD-185,Office Supplies,Envelopes,Envelopes Model 7,50568.53,9,0.1,2274.47,4.50
ORD-14376,9/26/2024,10-02-2024,CUST-525,Customer 156,Corporate,India,Delhi,New Delhi,PROD-438,Technology,Accessories,Accessories Model 33,37580.95,8,0.2,131.83,0.35
ORD-14377,2/13/2024,2/15/2024,CUST-300,Customer 448,Home Office,India,Kerala,Thiruvananthapuram,PROD-045,Technology,Accessories,Accessories Model 30,55051.17,10,0.1,1835.81,3.33
ORD-14378,4/25/2024,05-02-2024,CUST-735,Customer 293,Corporate,India,Telangana,Hyderabad,PROD-050,Office Supplies,Binders,Binders Model 2,32380.66,4,0.05,4934.33,15.24
ORD-14379,10-04-2024,10-11-2024,CUST-621,Customer 293,Home Office,India,Telangana,Warangal,PROD-155,Office Supplies,Envelopes,Envelopes Model 10,1162.64,4,0.05,219.06,18.84
ORD-14380,1/26/2024,1/30/2024,CUST-938,Customer 72,Corporate,India,Kerala,Kochi,PROD-049,Technology,Mobiles,Mobiles Model 7,16427.62,3,0,3234.05,19.69
ORD-14381,4/20/2024,4/24/2024,CUST-183,Customer 430,Home Office,India,Maharashtra,Pune,PROD-145,Furniture,Tables,Tables Model 39,22476.39,7,0,2241.83,9.97
ORD-14382,1/16/2024,1/22/2024,CUST-277,Customer 403,Home Office,India,Telangana,Warangal,PROD-349,Technology,Laptops,Laptops Model 37,9958.75,10,0.15,888.84,8.93
ORD-14383,10-04-2024,10-09-2024,CUST-408,Customer 36,Consumer,India,Kerala,Kochi,PROD-356,Technology,Accessories,Accessories Model 49,34111.13,7,0.15,840.84,2.47
ORD-14384,06-02-2024,06-09-2024,CUST-329,Customer 207,Consumer,India,Tamil Nadu,Madurai,PROD-144,Furniture,Bookcases,Bookcases Model 47,13678.12,2,0.1,1343.29,9.82
ORD-14385,10-12-2024,10/19/2024,CUST-591,Customer 445,Home Office,India,Telangana,Hyderabad,PROD-366,Technology,Printers,Printers Model 24,14777.01,2,0.05,2571.62,17.40
ORD-14386,10/22/2024,10/24/2024,CUST-320,Customer 25,Consumer,India,Tamil Nadu,Chennai,PROD-445,Technology,Printers,Printers Model 12,16852.07,8,0,1566.99,9.30
ORD-14387,09-08-2024,9/15/2024,CUST-255,Customer 112,Consumer,India,Telangana,Warangal,PROD-105,Furniture,Tables,Tables Model 20,49053.27,3,0.1,1838.46,3.75
ORD-14388,7/20/2024,7/23/2024,CUST-866,Customer 39,Corporate,India,Telangana,Warangal,PROD-402,Furniture,Furnishings,Furnishings Model 31,36372.02,5,0.05,6996.67,19.24
ORD-14389,2/23/2024,2/28/2024,CUST-140,Customer 254,Corporate,India,Telangana,Hyderabad,PROD-278,Furniture,Chairs,Chairs Model 50,8089.53,6,0,1865.31,23.06
ORD-14390,12/16/2024,12/22/2024,CUST-432,Customer 121,Consumer,India,Kerala,Kochi,PROD-116,Technology,Accessories,Accessories Model 10,16504.16,1,0.1,1111.66,6.74
ORD-14391,2/17/2024,2/23/2024,CUST-406,Customer 201,Consumer,India,Tamil Nadu,Madurai,PROD-247,Office Supplies,Pens,Pens Model 6,16653.48,8,0,4126.99,24.78
ORD-14392,9/16/2024,9/21/2024,CUST-167,Customer 428,Consumer,India,Kerala,Kozhikode,PROD-227,Technology,Accessories,Accessories Model 33,22384.91,8,0.15,1806.33,8.07
